congestion_detection_starttime	congestion_detection_finishtime	numPeoplePerSec_ave	numPeoplePerSec_max	numPeoplePerSec_min	staytime_ave	staytime_max	staytime_min	human_unique_count
2020/01/23 18:56:00	2020/01/23 18:57:00	30.716666666666665	38	25	23.0375	59	3	80
2020/01/23 18:57:00	2020/01/23 18:58:00	26.8	35	22	21.44	60	1	75
2020/01/23 18:58:00	2020/01/23 18:59:00	28.15	32	24	22.223684210526315	59	1	76
2020/01/23 18:59:00	2020/01/23 19:00:00	29.083333333333332	34	24	26.439393939393938	59	1	66
2020/01/23 19:00:00	2020/01/23 19:01:00	29.25	33	25	21.666666666666668	60	1	81
2020/01/23 19:01:00	2020/01/23 19:02:00	29.783333333333335	36	27	23.826666666666668	59	1	75
2020/01/23 19:02:00	2020/01/23 19:03:00	33.85	37	30	25.3875	60	2	80
2020/01/23 19:03:00	2020/01/23 19:04:00	32.166666666666664	37	28	23.536585365853657	59	1	82
2020/01/23 19:04:00	2020/01/23 19:05:00	29.416666666666668	36	21	20.28735632183908	60	2	87
2020/01/23 19:05:00	2020/01/23 19:06:00	30.116666666666667	35	28	21.771084337349397	59	1	83
2020/01/23 19:06:00	2020/01/23 19:07:00	27.166666666666668	30	25	25.076923076923077	60	1	65
2020/01/23 19:07:00	2020/01/23 19:08:00	29.116666666666667	33	26	25.691176470588236	59	1	68
2020/01/23 19:08:00	2020/01/23 19:09:00	28.9	33	25	24.771428571428572	59	1	70
2020/01/23 19:09:00	2020/01/23 19:10:00	29.416666666666668	34	25	22.92207792207792	60	1	77
2020/01/23 19:10:00	2020/01/23 19:11:00	29.35	38	25	20.24137931034483	59	1	87
2020/01/23 19:11:00	2020/01/23 19:12:00	28.183333333333334	31	25	31.90566037735849	60	1	53
2020/01/23 19:12:00	2020/01/23 19:13:00	26.45	32	21	23.33823529411765	59	1	68
2020/01/23 19:13:00	2020/01/23 19:14:00	31.1	35	24	23.325	60	1	80
2020/01/23 19:14:00	2020/01/23 19:15:00	30.833333333333332	36	27	25.0	59	1	74
2020/01/23 19:15:00	2020/01/23 19:16:00	27.733333333333334	34	21	21.61038961038961	60	3	77
2020/01/23 19:16:00	2020/01/23 19:17:00	26.866666666666667	32	22	24.8	59	2	65
2020/01/23 19:17:00	2020/01/23 19:18:00	25.716666666666665	30	22	26.603448275862068	60	2	58
2020/01/23 19:18:00	2020/01/23 19:19:00	24.383333333333333	28	21	21.202898550724637	59	1	69
2020/01/23 19:19:00	2020/01/23 19:20:00	22.383333333333333	28	19	22.383333333333333	59	1	60
2020/01/23 19:20:00	2020/01/23 19:21:00	19.733333333333334	24	17	22.339622641509433	60	1	53
2020/01/23 19:21:00	2020/01/23 19:22:00	21.883333333333333	27	17	20.841269841269842	59	1	63
2020/01/23 19:22:00	2020/01/23 19:23:00	22.733333333333334	26	20	22.0	60	1	62
2020/01/23 19:23:00	2020/01/23 19:24:00	23.016666666666666	28	20	25.10909090909091	60	1	55
2020/01/23 19:24:00	2020/01/23 19:25:00	24.0	29	20	22.153846153846153	59	1	65
2020/01/23 19:25:00	2020/01/23 19:26:00	23.716666666666665	30	20	21.892307692307693	60	2	65
2020/01/23 19:26:00	2020/01/23 19:27:00	24.266666666666666	29	19	23.11111111111111	59	1	63
2020/01/23 19:27:00	2020/01/23 19:28:00	23.266666666666666	30	19	20.231884057971016	60	1	69
2020/01/23 19:28:00	2020/01/23 19:29:00	24.266666666666666	29	21	21.73134328358209	59	1	67
2020/01/23 19:29:00	2020/01/23 19:30:00	24.283333333333335	29	21	24.694915254237287	60	2	59
2020/01/23 19:30:00	2020/01/23 19:31:00	23.783333333333335	29	19	20.985294117647058	59	1	68
2020/01/23 19:31:00	2020/01/23 19:32:00	25.216666666666665	29	22	24.403225806451612	60	1	62
2020/01/23 19:32:00	2020/01/23 19:33:00	27.466666666666665	33	23	20.097560975609756	59	1	82
2020/01/23 19:33:00	2020/01/23 19:34:00	26.133333333333333	33	23	21.47945205479452	60	1	73
2020/01/23 19:34:00	2020/01/23 19:35:00	28.183333333333334	32	25	26.421875	59	1	64
2020/01/23 19:35:00	2020/01/23 19:36:00	24.816666666666666	30	19	24.40983606557377	60	1	61
2020/01/23 19:36:00	2020/01/23 19:37:00	23.316666666666666	29	20	20.27536231884058	59	1	69
2020/01/23 19:37:00	2020/01/23 19:38:00	24.483333333333334	28	21	23.693548387096776	60	1	62
2020/01/23 19:38:00	2020/01/23 19:39:00	23.083333333333332	29	20	22.338709677419356	59	3	62
2020/01/23 19:39:00	2020/01/23 19:40:00	24.65	33	17	18.96153846153846	60	1	78
2020/01/23 19:40:00	2020/01/23 19:41:00	21.083333333333332	29	15	20.737704918032787	59	1	61
2020/01/23 19:41:00	2020/01/23 19:42:00	19.733333333333334	23	15	20.413793103448278	60	1	58
2020/01/23 19:42:00	2020/01/23 19:43:00	19.2	24	16	20.210526315789473	59	1	57
2020/01/23 19:43:00	2020/01/23 19:44:00	21.683333333333334	30	17	20.015384615384615	60	1	65
2020/01/23 19:44:00	2020/01/23 19:45:00	20.35	25	17	19.693548387096776	60	1	62
2020/01/23 19:45:00	2020/01/23 19:46:00	19.35	23	16	19.0327868852459	59	1	61
2020/01/23 19:46:00	2020/01/23 19:47:00	20.233333333333334	25	14	19.580645161290324	60	1	62
2020/01/23 19:47:00	2020/01/23 19:48:00	13.9	17	10	18.954545454545453	59	2	44
2020/01/23 19:48:00	2020/01/23 19:49:00	15.033333333333333	21	12	17.0188679245283	60	1	53
2020/01/23 19:49:00	2020/01/23 19:50:00	16.983333333333334	21	14	18.527272727272727	60	1	55
2020/01/23 19:50:00	2020/01/23 19:51:00	17.283333333333335	25	13	17.283333333333335	59	1	60
2020/01/23 19:51:00	2020/01/23 19:52:00	18.816666666666666	24	14	16.850746268656717	60	2	67
2020/01/23 19:52:00	2020/01/23 19:53:00	13.866666666666667	19	10	18.90909090909091	60	1	44
2020/01/23 19:53:00	2020/01/23 19:54:00	12.033333333333333	19	8	18.512820512820515	59	2	39
2020/01/23 19:54:00	2020/01/23 19:55:00	11.483333333333333	16	7	18.13157894736842	60	1	38
2020/01/23 19:55:00	2020/01/23 19:56:00	10.8	15	8	17.05263157894737	60	2	38
2020/01/23 19:56:00	2020/01/23 19:57:00	9.916666666666666	14	8	15.657894736842104	60	1	38
2020/01/23 19:57:00	2020/01/23 19:58:00	11.516666666666667	15	9	23.82758620689655	59	1	29
2020/01/23 19:58:00	2020/01/23 19:59:00	10.5	14	8	17.027027027027028	60	1	37
2020/01/23 19:59:00	2020/01/23 20:00:00	12.55	16	7	20.35135135135135	60	2	37
2020/01/23 20:00:00	2020/01/23 20:01:00	12.933333333333334	16	8	16.869565217391305	60	1	46
2020/01/23 20:01:00	2020/01/23 20:02:00	10.816666666666666	13	9	23.178571428571427	59	1	28
2020/01/23 20:02:00	2020/01/23 20:03:00	9.1	13	7	15.6	60	1	35
2020/01/23 20:03:00	2020/01/23 20:04:00	9.2	14	7	15.771428571428572	60	1	35
2020/01/23 20:04:00	2020/01/23 20:05:00	8.216666666666667	17	6	17.607142857142858	60	1	28
2020/01/23 20:05:00	2020/01/23 20:06:00	10.583333333333334	18	8	15.875	59	1	40
2020/01/23 20:06:00	2020/01/23 20:07:00	10.833333333333334	14	8	20.3125	60	1	32
2020/01/23 20:07:00	2020/01/23 20:08:00	11.383333333333333	14	8	13.938775510204081	60	1	49
2020/01/23 20:08:00	2020/01/23 20:09:00	9.616666666666667	14	6	15.594594594594595	60	1	37
2020/01/23 20:09:00	2020/01/23 20:10:00	9.85	14	7	18.46875	59	1	32
2020/01/23 20:10:00	2020/01/23 20:11:00	11.333333333333334	15	8	18.88888888888889	60	1	36
2020/01/23 20:11:00	2020/01/23 20:12:00	10.9	14	8	19.235294117647058	60	3	34
2020/01/23 20:12:00	2020/01/23 20:13:00	11.583333333333334	13	9	23.96551724137931	60	1	29
2020/01/23 20:13:00	2020/01/23 20:14:00	12.616666666666667	15	11	19.92105263157895	59	4	38
